"No.","Time","Source","Destination","Protocol","Length","Info"
"218","1.795653","192.168.123.4","192.168.123.20","TLSv1.3","353","Client Hello"
"219","1.795706","192.168.123.20","192.168.123.4","TCP","66","666  >  43730 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3344457062 TSecr=985797595"
"223","1.796640","192.168.123.15","192.168.123.20","TCP","74","45392  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2753465828 TSecr=0 WS=128"
"225","1.796664","192.168.123.13","192.168.123.20","TCP","74","58406  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1434260884 TSecr=0 WS=128"
"226","1.796664","192.168.123.20","192.168.123.15","TCP","74","666  >  45392 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2259075712 TSecr=2753465828 WS=128"
"227","1.796684","192.168.123.15","192.168.123.20","TCP","66","45392  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2753465828 TSecr=2259075712"
"228","1.796688","192.168.123.20","192.168.123.13","TCP","74","666  >  58406 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4129099467 TSecr=1434260884 WS=128"
"229","1.796732","192.168.123.13","192.168.123.20","TCP","66","58406  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1434260884 TSecr=4129099467"
"230","1.796747","192.168.123.20","192.168.123.4","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"231","1.796774","192.168.123.4","192.168.123.20","TCP","66","43730  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=985797596 TSecr=3344457063"
"232","1.796883","192.168.123.15","192.168.123.20","TLSv1.3","353","Client Hello"
"233","1.796927","192.168.123.13","192.168.123.20","TLSv1.3","353","Client Hello"
"234","1.796933","192.168.123.20","192.168.123.15","TCP","66","666  >  45392 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2259075712 TSecr=2753465828"
"235","1.796953","192.168.123.20","192.168.123.13","TCP","66","666  >  58406 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4129099467 TSecr=1434260884"
"238","1.797614","192.168.123.17","192.168.123.20","TCP","74","51892  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3492857351 TSecr=0 WS=128"
"239","1.797680","192.168.123.20","192.168.123.17","TCP","74","666  >  51892 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2193076038 TSecr=3492857351 WS=128"
"240","1.797715","192.168.123.17","192.168.123.20","TCP","66","51892  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3492857351 TSecr=2193076038"
"241","1.797912","192.168.123.17","192.168.123.20","TLSv1.3","353","Client Hello"
"242","1.798007","192.168.123.20","192.168.123.17","TCP","66","666  >  51892 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2193076038 TSecr=3492857351"
"243","1.798084","192.168.123.20","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"244","1.798110","192.168.123.13","192.168.123.20","TCP","66","58406  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1434260885 TSecr=4129099468"
"245","1.798112","192.168.123.20","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"246","1.798159","192.168.123.15","192.168.123.20","TCP","66","45392  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2753465829 TSecr=2259075713"
"247","1.798829","192.168.123.20","192.168.123.17","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"248","1.798853","192.168.123.17","192.168.123.20","TCP","66","51892  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3492857352 TSecr=2193076039"
"249","1.799257","192.168.123.13","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"250","1.799278","192.168.123.20","192.168.123.13","TCP","66","666  >  58406 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4129099470 TSecr=1434260887"
"253","1.799492","192.168.123.21","192.168.123.20","TCP","74","54204  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=771289452 TSecr=0 WS=128"
"254","1.799513","192.168.123.20","192.168.123.21","TCP","74","666  >  54204 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1106779446 TSecr=771289452 WS=128"
"255","1.799532","192.168.123.21","192.168.123.20","TCP","66","54204  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=771289452 TSecr=1106779446"
"256","1.799745","192.168.123.21","192.168.123.20","TLSv1.3","353","Client Hello"
"257","1.799788","192.168.123.20","192.168.123.21","TCP","66","666  >  54204 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1106779446 TSecr=771289452"
"258","1.799933","192.168.123.15","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"259","1.799949","192.168.123.20","192.168.123.13","TLSv1.3","769","Application Data"
"260","1.799965","192.168.123.20","192.168.123.15","TCP","66","666  >  45392 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2259075715 TSecr=2753465831"
"261","1.799981","192.168.123.13","192.168.123.20","TCP","66","58406  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1434260887 TSecr=4129099470"
"262","1.800164","192.168.123.20","192.168.123.13","TLSv1.3","769","Application Data"
"263","1.800186","192.168.123.13","192.168.123.20","TCP","66","58406  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1434260888 TSecr=4129099470"
"264","1.800391","192.168.123.20","192.168.123.15","TLSv1.3","769","Application Data"
"265","1.800407","192.168.123.15","192.168.123.20","TCP","66","45392  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2753465832 TSecr=2259075716"
"266","1.800488","192.168.123.4","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"267","1.800499","192.168.123.20","192.168.123.21","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"268","1.800509","192.168.123.20","192.168.123.15","TLSv1.3","769","Application Data"
"269","1.800518","192.168.123.20","192.168.123.4","TCP","66","666  >  43730 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3344457067 TSecr=985797600"
"270","1.800521","192.168.123.15","192.168.123.20","TCP","66","45392  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2753465832 TSecr=2259075716"
"271","1.800533","192.168.123.21","192.168.123.20","TCP","66","54204  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=771289453 TSecr=1106779447"
"272","1.801062","192.168.123.17","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"273","1.801092","192.168.123.20","192.168.123.17","TCP","66","666  >  51892 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2193076041 TSecr=3492857354"
"274","1.801144","192.168.123.20","192.168.123.4","TLSv1.3","769","Application Data"
"275","1.801279","192.168.123.4","192.168.123.20","TCP","66","43730  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=985797601 TSecr=3344457067"
"276","1.801340","192.168.123.20","192.168.123.4","TLSv1.3","769","Application Data"
"277","1.801361","192.168.123.4","192.168.123.20","TCP","66","43730  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=985797601 TSecr=3344457068"
"278","1.801541","192.168.123.20","192.168.123.17","TLSv1.3","769","Application Data"
"279","1.801564","192.168.123.17","192.168.123.20","TCP","66","51892  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3492857355 TSecr=2193076042"
"280","1.801706","192.168.123.20","192.168.123.17","TLSv1.3","769","Application Data"
"281","1.801723","192.168.123.17","192.168.123.20","TCP","66","51892  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3492857355 TSecr=2193076042"
"282","1.803364","192.168.123.21","192.168.123.20","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"283","1.803387","192.168.123.20","192.168.123.21","TCP","66","666  >  54204 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1106779450 TSecr=771289456"
"284","1.803816","192.168.123.20","192.168.123.21","TLSv1.3","769","Application Data"
"285","1.803914","192.168.123.20","192.168.123.21","TLSv1.3","769","Application Data"
"286","1.803981","192.168.123.21","192.168.123.20","TCP","66","54204  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=771289456 TSecr=1106779450"
"287","1.803997","192.168.123.21","192.168.123.20","TCP","66","54204  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=771289456 TSecr=1106779450"
