"No.","Time","Source","Destination","Protocol","Length","Info"
"225","1.296360","192.168.123.9","192.168.123.37","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"226","1.296400","192.168.123.37","192.168.123.9","TCP","66","41672  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2957396124 TSecr=1413344973"
"230","1.296957","192.168.123.14","192.168.123.9","TCP","74","38772  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1325400852 TSecr=0 WS=128"
"231","1.296965","192.168.123.25","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"232","1.296993","192.168.123.9","192.168.123.25","TCP","66","666  >  52204 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2221401337 TSecr=1525358483"
"233","1.296999","192.168.123.9","192.168.123.14","TCP","74","666  >  38772 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3720616816 TSecr=1325400852 WS=128"
"234","1.297035","192.168.123.14","192.168.123.9","TCP","66","38772  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1325400853 TSecr=3720616816"
"236","1.297087","192.168.123.15","192.168.123.9","TCP","74","55854  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1741196953 TSecr=0 WS=128"
"237","1.297114","192.168.123.9","192.168.123.15","TCP","74","666  >  55854 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1012782071 TSecr=1741196953 WS=128"
"238","1.297139","192.168.123.15","192.168.123.9","TCP","66","55854  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1741196954 TSecr=1012782071"
"239","1.297428","192.168.123.15","192.168.123.9","TLSv1.3","353","Client Hello"
"240","1.297433","192.168.123.14","192.168.123.9","TLSv1.3","353","Client Hello"
"241","1.297504","192.168.123.9","192.168.123.15","TCP","66","666  >  55854 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1012782071 TSecr=1741196954"
"242","1.297506","192.168.123.9","192.168.123.14","TCP","66","666  >  38772 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3720616816 TSecr=1325400853"
"243","1.297713","192.168.123.9","192.168.123.25","TLSv1.3","769","Application Data"
"244","1.297749","192.168.123.25","192.168.123.9","TCP","66","52204  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1525358484 TSecr=2221401337"
"245","1.297870","192.168.123.9","192.168.123.25","TLSv1.3","769","Application Data"
"246","1.297887","192.168.123.25","192.168.123.9","TCP","66","52204  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1525358484 TSecr=2221401337"
"247","1.298229","192.168.123.10","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"248","1.298294","192.168.123.9","192.168.123.10","TCP","66","666  >  40774 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=461582426 TSecr=2256092655"
"249","1.298457","192.168.123.9","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"250","1.298499","192.168.123.15","192.168.123.9","TCP","66","55854  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1741196955 TSecr=1012782072"
"251","1.298608","192.168.123.9","192.168.123.14","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"252","1.298638","192.168.123.14","192.168.123.9","TCP","66","38772  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1325400854 TSecr=3720616817"
"253","1.298762","192.168.123.31","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"254","1.298796","192.168.123.9","192.168.123.31","TCP","66","666  >  43978 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2411261326 TSecr=902937808"
"256","1.299025","192.168.123.9","192.168.123.10","TLSv1.3","769","Application Data"
"257","1.299068","192.168.123.10","192.168.123.9","TCP","66","40774  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2256092656 TSecr=461582427"
"259","1.299181","192.168.123.8","192.168.123.9","TCP","74","47126  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=265607760 TSecr=0 WS=128"
"260","1.299220","192.168.123.9","192.168.123.8","TCP","74","666  >  47126 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1901572784 TSecr=265607760 WS=128"
"261","1.299227","192.168.123.9","192.168.123.31","TLSv1.3","769","Application Data"
"262","1.299246","192.168.123.9","192.168.123.10","TLSv1.3","769","Application Data"
"263","1.299255","192.168.123.8","192.168.123.9","TCP","66","47126  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=265607761 TSecr=1901572784"
"264","1.299274","192.168.123.10","192.168.123.9","TCP","66","40774  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2256092656 TSecr=461582427"
"265","1.299331","192.168.123.9","192.168.123.31","TLSv1.3","769","Application Data"
"266","1.299403","192.168.123.31","192.168.123.9","TCP","66","43978  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=902937809 TSecr=2411261327"
"267","1.299405","192.168.123.37","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"268","1.299443","192.168.123.31","192.168.123.9","TCP","66","43978  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=902937809 TSecr=2411261327"
"269","1.299453","192.168.123.9","192.168.123.37","TCP","66","666  >  41672 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1413344976 TSecr=2957396127"
"270","1.299683","192.168.123.8","192.168.123.9","TLSv1.3","353","Client Hello"
"271","1.299756","192.168.123.9","192.168.123.8","TCP","66","666  >  47126 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1901572784 TSecr=265607761"
"272","1.300095","192.168.123.9","192.168.123.37","TLSv1.3","769","Application Data"
"273","1.300140","192.168.123.37","192.168.123.9","TCP","66","41672  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2957396128 TSecr=1413344977"
"274","1.300303","192.168.123.9","192.168.123.37","TLSv1.3","769","Application Data"
"275","1.300328","192.168.123.37","192.168.123.9","TCP","66","41672  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2957396128 TSecr=1413344977"
"276","1.300990","192.168.123.9","192.168.123.8","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"277","1.301034","192.168.123.8","192.168.123.9","TCP","66","47126  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=265607763 TSecr=1901572785"
"278","1.301161","192.168.123.14","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"279","1.301188","192.168.123.9","192.168.123.14","TCP","66","666  >  38772 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3720616820 TSecr=1325400857"
"280","1.301761","192.168.123.9","192.168.123.14","TLSv1.3","769","Application Data"
"281","1.301787","192.168.123.14","192.168.123.9","TCP","66","38772  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1325400857 TSecr=3720616820"
"282","1.301892","192.168.123.9","192.168.123.14","TLSv1.3","769","Application Data"
"283","1.301893","192.168.123.15","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"284","1.301909","192.168.123.14","192.168.123.9","TCP","66","38772  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1325400857 TSecr=3720616820"
"285","1.301937","192.168.123.9","192.168.123.15","TCP","66","666  >  55854 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1012782075 TSecr=1741196958"
"286","1.302594","192.168.123.9","192.168.123.15","TLSv1.3","769","Application Data"
"287","1.302631","192.168.123.15","192.168.123.9","TCP","66","55854  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1741196959 TSecr=1012782076"
"288","1.302678","192.168.123.8","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"289","1.302728","192.168.123.9","192.168.123.8","TCP","66","666  >  47126 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1901572787 TSecr=265607764"
"290","1.302836","192.168.123.9","192.168.123.15","TLSv1.3","769","Application Data"
"291","1.302864","192.168.123.15","192.168.123.9","TCP","66","55854  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1741196959 TSecr=1012782076"
"294","1.303242","192.168.123.16","192.168.123.9","TCP","74","56214  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3449487589 TSecr=0 WS=128"
"295","1.303282","192.168.123.9","192.168.123.16","TCP","74","666  >  56214 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1453290650 TSecr=3449487589 WS=128"
"296","1.303316","192.168.123.16","192.168.123.9","TCP","66","56214  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3449487590 TSecr=1453290650"
"297","1.303331","192.168.123.9","192.168.123.8","TLSv1.3","769","Application Data"
"298","1.303384","192.168.123.8","192.168.123.9","TCP","66","47126  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=265607765 TSecr=1901572788"
"299","1.303594","192.168.123.9","192.168.123.8","TLSv1.3","769","Application Data"
"300","1.303611","192.168.123.16","192.168.123.9","TLSv1.3","353","Client Hello"
"301","1.303622","192.168.123.8","192.168.123.9","TCP","66","47126  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=265607765 TSecr=1901572788"
"302","1.303667","192.168.123.9","192.168.123.16","TCP","66","666  >  56214 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1453290650 TSecr=3449487590"
"305","1.303983","192.168.123.23","192.168.123.9","TCP","74","56334  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1819723781 TSecr=0 WS=128"
"306","1.304009","192.168.123.9","192.168.123.23","TCP","74","666  >  56334 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2258444220 TSecr=1819723781 WS=128"
"307","1.304034","192.168.123.23","192.168.123.9","TCP","66","56334  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1819723782 TSecr=2258444220"
"308","1.304249","192.168.123.23","192.168.123.9","TLSv1.3","353","Client Hello"
"309","1.304297","192.168.123.9","192.168.123.23","TCP","66","666  >  56334 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2258444220 TSecr=1819723782"
"310","1.304540","192.168.123.9","192.168.123.16","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"311","1.304571","192.168.123.16","192.168.123.9","TCP","66","56214  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3449487591 TSecr=1453290651"
"312","1.305002","192.168.123.9","192.168.123.23","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"313","1.305031","192.168.123.23","192.168.123.9","TCP","66","56334  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1819723783 TSecr=2258444221"
"314","1.306178","192.168.123.23","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"315","1.306201","192.168.123.16","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"316","1.306214","192.168.123.9","192.168.123.23","TCP","66","666  >  56334 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2258444222 TSecr=1819723784"
"317","1.306230","192.168.123.9","192.168.123.16","TCP","66","666  >  56214 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1453290653 TSecr=3449487593"
"318","1.306713","192.168.123.9","192.168.123.16","TLSv1.3","769","Application Data"
"319","1.306737","192.168.123.9","192.168.123.23","TLSv1.3","769","Application Data"
"320","1.306785","192.168.123.23","192.168.123.9","TCP","66","56334  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1819723784 TSecr=2258444222"
"321","1.306850","192.168.123.9","192.168.123.16","TLSv1.3","769","Application Data"
"322","1.306921","192.168.123.9","192.168.123.23","TLSv1.3","769","Application Data"
"323","1.306925","192.168.123.16","192.168.123.9","TCP","66","56214  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3449487593 TSecr=1453290653"
"324","1.306938","192.168.123.23","192.168.123.9","TCP","66","56334  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1819723784 TSecr=2258444222"
"325","1.306946","192.168.123.16","192.168.123.9","TCP","66","56214  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3449487593 TSecr=1453290653"
"328","1.312813","192.168.123.33","192.168.123.9","TCP","74","45120  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=566567830 TSecr=0 WS=128"
"329","1.312843","192.168.123.9","192.168.123.33","TCP","74","666  >  45120 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1267739760 TSecr=566567830 WS=128"
"330","1.312868","192.168.123.33","192.168.123.9","TCP","66","45120  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=566567830 TSecr=1267739760"
"331","1.313085","192.168.123.33","192.168.123.9","TLSv1.3","353","Client Hello"
"332","1.313144","192.168.123.9","192.168.123.33","TCP","66","666  >  45120 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1267739761 TSecr=566567831"
"333","1.314106","192.168.123.9","192.168.123.33","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"334","1.314140","192.168.123.33","192.168.123.9","TCP","66","45120  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=566567832 TSecr=1267739762"
"335","1.315603","192.168.123.33","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"336","1.315631","192.168.123.9","192.168.123.33","TCP","66","666  >  45120 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1267739763 TSecr=566567833"
"337","1.316299","192.168.123.9","192.168.123.33","TLSv1.3","769","Application Data"
"338","1.316331","192.168.123.33","192.168.123.9","TCP","66","45120  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=566567834 TSecr=1267739764"
"339","1.316511","192.168.123.9","192.168.123.33","TLSv1.3","769","Application Data"
"340","1.316531","192.168.123.33","192.168.123.9","TCP","66","45120  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=566567834 TSecr=1267739764"
"343","1.321813","192.168.123.12","192.168.123.9","TCP","74","40306  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2863092342 TSecr=0 WS=128"
"344","1.321842","192.168.123.9","192.168.123.12","TCP","74","666  >  40306 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3867665207 TSecr=2863092342 WS=128"
"345","1.321878","192.168.123.12","192.168.123.9","TCP","66","40306  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2863092342 TSecr=3867665207"
"346","1.322129","192.168.123.12","192.168.123.9","TLSv1.3","353","Client Hello"
"347","1.322188","192.168.123.9","192.168.123.12","TCP","66","666  >  40306 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3867665208 TSecr=2863092343"
"348","1.323173","192.168.123.9","192.168.123.12","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"349","1.323226","192.168.123.12","192.168.123.9","TCP","66","40306  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2863092344 TSecr=3867665209"
"350","1.325858","192.168.123.12","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"351","1.325905","192.168.123.9","192.168.123.12","TCP","66","666  >  40306 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3867665211 TSecr=2863092346"
"352","1.326361","192.168.123.9","192.168.123.12","TLSv1.3","769","Application Data"
"353","1.326454","192.168.123.9","192.168.123.12","TLSv1.3","769","Application Data"
"354","1.326523","192.168.123.12","192.168.123.9","TCP","66","40306  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2863092347 TSecr=3867665212"
"356","1.326541","192.168.123.12","192.168.123.9","TCP","66","40306  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2863092347 TSecr=3867665212"
"358","1.326891","192.168.123.41","192.168.123.9","TCP","74","60796  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3486533579 TSecr=0 WS=128"
"359","1.326920","192.168.123.9","192.168.123.41","TCP","74","666  >  60796 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3062823498 TSecr=3486533579 WS=128"
"360","1.326945","192.168.123.41","192.168.123.9","TCP","66","60796  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3486533579 TSecr=3062823498"
"361","1.327235","192.168.123.41","192.168.123.9","TLSv1.3","353","Client Hello"
"362","1.327334","192.168.123.9","192.168.123.41","TCP","66","666  >  60796 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3062823499 TSecr=3486533580"
"363","1.329027","192.168.123.9","192.168.123.41","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"364","1.329073","192.168.123.41","192.168.123.9","TCP","66","60796  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3486533582 TSecr=3062823501"
"365","1.332858","192.168.123.41","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"366","1.332905","192.168.123.9","192.168.123.41","TCP","66","666  >  60796 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3062823504 TSecr=3486533585"
"367","1.333501","192.168.123.9","192.168.123.41","TLSv1.3","769","Application Data"
"368","1.333534","192.168.123.41","192.168.123.9","TCP","66","60796  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3486533586 TSecr=3062823505"
"369","1.333657","192.168.123.9","192.168.123.41","TLSv1.3","769","Application Data"
"370","1.333675","192.168.123.41","192.168.123.9","TCP","66","60796  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3486533586 TSecr=3062823505"
"373","1.350916","192.168.123.21","192.168.123.9","TCP","74","45198  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2850045281 TSecr=0 WS=128"
"374","1.350963","192.168.123.9","192.168.123.21","TCP","74","666  >  45198 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3872849828 TSecr=2850045281 WS=128"
"375","1.350989","192.168.123.21","192.168.123.9","TCP","66","45198  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2850045282 TSecr=3872849828"
"376","1.351201","192.168.123.21","192.168.123.9","TLSv1.3","353","Client Hello"
"377","1.351251","192.168.123.9","192.168.123.21","TCP","66","666  >  45198 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3872849829 TSecr=2850045282"
"378","1.352098","192.168.123.9","192.168.123.21","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"379","1.352128","192.168.123.21","192.168.123.9","TCP","66","45198  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2850045283 TSecr=3872849830"
"380","1.354372","192.168.123.21","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"381","1.354413","192.168.123.9","192.168.123.21","TCP","66","666  >  45198 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3872849832 TSecr=2850045285"
"382","1.354975","192.168.123.9","192.168.123.21","TLSv1.3","769","Application Data"
"383","1.355000","192.168.123.21","192.168.123.9","TCP","66","45198  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2850045286 TSecr=3872849832"
"384","1.355097","192.168.123.9","192.168.123.21","TLSv1.3","769","Application Data"
"385","1.355113","192.168.123.21","192.168.123.9","TCP","66","45198  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2850045286 TSecr=3872849833"
"388","2.093755","192.168.123.24","192.168.123.9","TCP","74","34688  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1399757066 TSecr=0 WS=128"
"389","2.093799","192.168.123.9","192.168.123.24","TCP","74","666  >  34688 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2802113419 TSecr=1399757066 WS=128"
"390","2.093845","192.168.123.24","192.168.123.9","TCP","66","34688  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1399757066 TSecr=2802113419"
"391","2.094171","192.168.123.24","192.168.123.9","TLSv1.3","353","Client Hello"
"392","2.094250","192.168.123.9","192.168.123.24","TCP","66","666  >  34688 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2802113420 TSecr=1399757067"
"393","2.095093","192.168.123.9","192.168.123.24","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"394","2.095127","192.168.123.24","192.168.123.9","TCP","66","34688  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1399757068 TSecr=2802113421"
"395","2.098847","192.168.123.24","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"396","2.098883","192.168.123.9","192.168.123.24","TCP","66","666  >  34688 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2802113424 TSecr=1399757071"
"397","2.099424","192.168.123.9","192.168.123.24","TLSv1.3","769","Application Data"
"398","2.099452","192.168.123.24","192.168.123.9","TCP","66","34688  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1399757072 TSecr=2802113425"
"399","2.099573","192.168.123.9","192.168.123.24","TLSv1.3","769","Application Data"
"400","2.099598","192.168.123.24","192.168.123.9","TCP","66","34688  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1399757072 TSecr=2802113425"
"405","2.328832","192.168.123.18","192.168.123.9","TCP","74","57638  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1124232009 TSecr=0 WS=128"
"406","2.328878","192.168.123.9","192.168.123.18","TCP","74","666  >  57638 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1313064040 TSecr=1124232009 WS=128"
"407","2.328911","192.168.123.18","192.168.123.9","TCP","66","57638  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1124232009 TSecr=1313064040"
"408","2.329249","192.168.123.18","192.168.123.9","TLSv1.3","353","Client Hello"
"409","2.329333","192.168.123.9","192.168.123.18","TCP","66","666  >  57638 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1313064041 TSecr=1124232010"
"410","2.330727","192.168.123.9","192.168.123.18","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"411","2.330758","192.168.123.18","192.168.123.9","TCP","66","57638  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1124232011 TSecr=1313064042"
"412","2.332673","192.168.123.18","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"413","2.332699","192.168.123.9","192.168.123.18","TCP","66","666  >  57638 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1313064044 TSecr=1124232013"
"414","2.333201","192.168.123.9","192.168.123.18","TLSv1.3","769","Application Data"
"415","2.333227","192.168.123.18","192.168.123.9","TCP","66","57638  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1124232014 TSecr=1313064045"
"416","2.333332","192.168.123.9","192.168.123.18","TLSv1.3","769","Application Data"
"417","2.333350","192.168.123.18","192.168.123.9","TCP","66","57638  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1124232014 TSecr=1313064045"
"420","2.465630","192.168.123.5","192.168.123.9","TCP","74","46706  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2853263829 TSecr=0 WS=128"
"421","2.465662","192.168.123.9","192.168.123.5","TCP","74","666  >  46706 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1609393266 TSecr=2853263829 WS=128"
"422","2.465697","192.168.123.5","192.168.123.9","TCP","66","46706  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2853263830 TSecr=1609393266"
"423","2.465955","192.168.123.5","192.168.123.9","TLSv1.3","353","Client Hello"
"424","2.466044","192.168.123.9","192.168.123.5","TCP","66","666  >  46706 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1609393266 TSecr=2853263830"
"425","2.466986","192.168.123.9","192.168.123.5","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"426","2.467011","192.168.123.5","192.168.123.9","TCP","66","46706  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2853263832 TSecr=1609393267"
"427","2.470578","192.168.123.5","192.168.123.9","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"428","2.470603","192.168.123.9","192.168.123.5","TCP","66","666  >  46706 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1609393271 TSecr=2853263835"
"429","2.471053","192.168.123.9","192.168.123.5","TLSv1.3","769","Application Data"
"430","2.471081","192.168.123.5","192.168.123.9","TCP","66","46706  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2853263836 TSecr=1609393272"
"431","2.471189","192.168.123.9","192.168.123.5","TLSv1.3","769","Application Data"
"432","2.471205","192.168.123.5","192.168.123.9","TCP","66","46706  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2853263836 TSecr=1609393272"
"435","2.473967","192.168.123.19","192.168.123.9","TCP","74","47736  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3809407587 TSecr=0 WS=128"
"436","2.473993","192.168.123.9","192.168.123.19","TCP","74","666  >  47736 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2793272282 TSecr=3809407587 WS=128"
"437","2.474016","192.168.123.19","192.168.123.9","TCP","66","47736  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3809407588 TSecr=2793272282"
"438","2.474269","192.168.123.19","192.168.123.9","TLSv1.3","353","Client Hello"
"439","2.474344","192.168.123.9","192.168.123.19","TCP","66","666  >  47736 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2793272282 TSecr=3809407588"
