"No.","Time","Source","Destination","Protocol","Length","Info"
"227","2.793021","192.168.123.10","192.168.123.24","TCP","66","45444  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1848907769 TSecr=226128103"
"228","2.793200","192.168.123.24","192.168.123.10","TLSv1.3","769","Application Data"
"229","2.793223","192.168.123.10","192.168.123.24","TCP","66","45444  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1848907770 TSecr=226128104"
"230","2.793717","192.168.123.24","192.168.123.9","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"231","2.793787","192.168.123.9","192.168.123.24","TCP","66","60516  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2802013920 TSecr=1399657567"
"234","2.794513","192.168.123.21","192.168.123.24","TCP","74","58696  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1479378815 TSecr=0 WS=128"
"235","2.794541","192.168.123.24","192.168.123.21","TCP","74","666  >  58696 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=832640210 TSecr=1479378815 WS=128"
"236","2.794565","192.168.123.21","192.168.123.24","TCP","66","58696  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1479378815 TSecr=832640210"
"237","2.794779","192.168.123.21","192.168.123.24","TLSv1.3","353","Client Hello"
"238","2.794832","192.168.123.24","192.168.123.21","TCP","66","666  >  58696 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=832640210 TSecr=1479378815"
"239","2.795557","192.168.123.24","192.168.123.21","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"240","2.795587","192.168.123.21","192.168.123.24","TCP","66","58696  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1479378816 TSecr=832640211"
"241","2.795593","192.168.123.9","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"242","2.795634","192.168.123.24","192.168.123.9","TCP","66","666  >  60516 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1399657569 TSecr=2802013922"
"243","2.796047","192.168.123.24","192.168.123.9","TLSv1.3","769","Application Data"
"244","2.796073","192.168.123.9","192.168.123.24","TCP","66","60516  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2802013923 TSecr=1399657570"
"245","2.796177","192.168.123.24","192.168.123.9","TLSv1.3","769","Application Data"
"246","2.796194","192.168.123.9","192.168.123.24","TCP","66","60516  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2802013923 TSecr=1399657570"
"247","2.797591","192.168.123.21","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"248","2.797616","192.168.123.24","192.168.123.21","TCP","66","666  >  58696 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=832640213 TSecr=1479378818"
"249","2.798156","192.168.123.24","192.168.123.21","TLSv1.3","769","Application Data"
"250","2.798185","192.168.123.21","192.168.123.24","TCP","66","58696  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1479378819 TSecr=832640214"
"251","2.798370","192.168.123.24","192.168.123.21","TLSv1.3","769","Application Data"
"252","2.798395","192.168.123.21","192.168.123.24","TCP","66","58696  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1479378819 TSecr=832640214"
"257","2.800423","192.168.123.12","192.168.123.24","TCP","74","46222  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4233922272 TSecr=0 WS=128"
"258","2.800428","192.168.123.5","192.168.123.24","TCP","74","57520  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3053153146 TSecr=0 WS=128"
"259","2.800485","192.168.123.24","192.168.123.12","TCP","74","666  >  46222 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1907703492 TSecr=4233922272 WS=128"
"260","2.800490","192.168.123.24","192.168.123.5","TCP","74","666  >  57520 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4148643040 TSecr=3053153146 WS=128"
"261","2.800527","192.168.123.12","192.168.123.24","TCP","66","46222  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4233922273 TSecr=1907703492"
"262","2.800540","192.168.123.5","192.168.123.24","TCP","66","57520  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3053153147 TSecr=4148643040"
"263","2.800823","192.168.123.12","192.168.123.24","TLSv1.3","353","Client Hello"
"264","2.800848","192.168.123.5","192.168.123.24","TLSv1.3","353","Client Hello"
"265","2.800889","192.168.123.24","192.168.123.12","TCP","66","666  >  46222 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1907703492 TSecr=4233922273"
"266","2.800893","192.168.123.24","192.168.123.5","TCP","66","666  >  57520 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4148643040 TSecr=3053153147"
"267","2.801811","192.168.123.24","192.168.123.5","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"268","2.801840","192.168.123.5","192.168.123.24","TCP","66","57520  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3053153148 TSecr=4148643041"
"269","2.802092","192.168.123.24","192.168.123.12","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"270","2.802141","192.168.123.12","192.168.123.24","TCP","66","46222  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4233922275 TSecr=1907703494"
"271","2.806088","192.168.123.12","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"272","2.806119","192.168.123.24","192.168.123.12","TCP","66","666  >  46222 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1907703498 TSecr=4233922279"
"273","2.806637","192.168.123.24","192.168.123.12","TLSv1.3","769","Application Data"
"274","2.806740","192.168.123.24","192.168.123.12","TLSv1.3","769","Application Data"
"275","2.806817","192.168.123.12","192.168.123.24","TCP","66","46222  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4233922279 TSecr=1907703498"
"276","2.806836","192.168.123.12","192.168.123.24","TCP","66","46222  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4233922279 TSecr=1907703498"
"277","2.807973","192.168.123.5","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"278","2.808003","192.168.123.24","192.168.123.5","TCP","66","666  >  57520 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4148643047 TSecr=3053153154"
"282","2.808370","192.168.123.2","192.168.123.24","TCP","74","45744  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=259447890 TSecr=0 WS=128"
"283","2.808414","192.168.123.24","192.168.123.2","TCP","74","666  >  45744 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2214992643 TSecr=259447890 WS=128"
"285","2.808482","192.168.123.2","192.168.123.24","TCP","66","45744  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=259447891 TSecr=2214992643"
"286","2.808498","192.168.123.7","192.168.123.24","TCP","74","53088  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2813834241 TSecr=0 WS=128"
"287","2.808529","192.168.123.24","192.168.123.7","TCP","74","666  >  53088 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=265417999 TSecr=2813834241 WS=128"
"288","2.808572","192.168.123.24","192.168.123.5","TLSv1.3","769","Application Data"
"289","2.808573","192.168.123.7","192.168.123.24","TCP","66","53088  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2813834241 TSecr=265417999"
"290","2.808591","192.168.123.5","192.168.123.24","TCP","66","57520  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3053153155 TSecr=4148643048"
"291","2.808746","192.168.123.24","192.168.123.5","TLSv1.3","769","Application Data"
"292","2.808779","192.168.123.5","192.168.123.24","TCP","66","57520  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3053153155 TSecr=4148643048"
"293","2.808823","192.168.123.7","192.168.123.24","TLSv1.3","353","Client Hello"
"294","2.808885","192.168.123.24","192.168.123.7","TCP","66","666  >  53088 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=265417999 TSecr=2813834241"
"295","2.808886","192.168.123.2","192.168.123.24","TLSv1.3","353","Client Hello"
"296","2.808931","192.168.123.24","192.168.123.2","TCP","66","666  >  45744 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2214992643 TSecr=259447891"
"297","2.809704","192.168.123.24","192.168.123.2","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"298","2.809734","192.168.123.2","192.168.123.24","TCP","66","45744  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=259447892 TSecr=2214992644"
"299","2.809952","192.168.123.24","192.168.123.7","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"300","2.809982","192.168.123.7","192.168.123.24","TCP","66","53088  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2813834242 TSecr=265418000"
"301","2.811967","192.168.123.2","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"302","2.811995","192.168.123.24","192.168.123.2","TCP","66","666  >  45744 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2214992646 TSecr=259447894"
"303","2.812038","192.168.123.7","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"304","2.812077","192.168.123.24","192.168.123.7","TCP","66","666  >  53088 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=265418003 TSecr=2813834244"
"305","2.812662","192.168.123.24","192.168.123.2","TLSv1.3","769","Application Data"
"306","2.812664","192.168.123.24","192.168.123.7","TLSv1.3","769","Application Data"
"307","2.812695","192.168.123.7","192.168.123.24","TCP","66","53088  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=2813834245 TSecr=265418003"
"308","2.812710","192.168.123.2","192.168.123.24","TCP","66","45744  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=259447895 TSecr=2214992647"
"309","2.812822","192.168.123.24","192.168.123.7","TLSv1.3","769","Application Data"
"310","2.812840","192.168.123.7","192.168.123.24","TCP","66","53088  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=2813834245 TSecr=265418003"
"311","2.812880","192.168.123.24","192.168.123.2","TLSv1.3","769","Application Data"
"312","2.812905","192.168.123.2","192.168.123.24","TCP","66","45744  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=259447895 TSecr=2214992647"
"315","2.814379","192.168.123.16","192.168.123.24","TCP","74","44766  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4285783252 TSecr=0 WS=128"
"316","2.814408","192.168.123.24","192.168.123.16","TCP","74","666  >  44766 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1083793795 TSecr=4285783252 WS=128"
"317","2.814433","192.168.123.16","192.168.123.24","TCP","66","44766  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4285783253 TSecr=1083793795"
"318","2.814649","192.168.123.16","192.168.123.24","TLSv1.3","353","Client Hello"
"319","2.814716","192.168.123.24","192.168.123.16","TCP","66","666  >  44766 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1083793795 TSecr=4285783253"
"320","2.815467","192.168.123.24","192.168.123.16","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"321","2.815497","192.168.123.16","192.168.123.24","TCP","66","44766  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4285783254 TSecr=1083793796"
"322","2.817269","192.168.123.16","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"323","2.817304","192.168.123.24","192.168.123.16","TCP","66","666  >  44766 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1083793798 TSecr=4285783256"
"324","2.818043","192.168.123.24","192.168.123.16","TLSv1.3","769","Application Data"
"325","2.818067","192.168.123.16","192.168.123.24","TCP","66","44766  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4285783257 TSecr=1083793799"
"326","2.818171","192.168.123.24","192.168.123.16","TLSv1.3","769","Application Data"
"327","2.818187","192.168.123.16","192.168.123.24","TCP","66","44766  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4285783257 TSecr=1083793799"
"330","2.821597","192.168.123.34","192.168.123.24","TCP","74","48412  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4056187198 TSecr=0 WS=128"
"331","2.821639","192.168.123.24","192.168.123.34","TCP","74","666  >  48412 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1686262679 TSecr=4056187198 WS=128"
"332","2.821674","192.168.123.34","192.168.123.24","TCP","66","48412  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4056187198 TSecr=1686262679"
"333","2.821992","192.168.123.34","192.168.123.24","TLSv1.3","353","Client Hello"
"334","2.822067","192.168.123.24","192.168.123.34","TCP","66","666  >  48412 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1686262680 TSecr=4056187198"
"335","2.822848","192.168.123.24","192.168.123.34","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"336","2.822880","192.168.123.34","192.168.123.24","TCP","66","48412  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4056187199 TSecr=1686262680"
"337","2.825081","192.168.123.34","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"338","2.825117","192.168.123.24","192.168.123.34","TCP","66","666  >  48412 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1686262683 TSecr=4056187202"
"339","2.825720","192.168.123.24","192.168.123.34","TLSv1.3","769","Application Data"
"340","2.825750","192.168.123.34","192.168.123.24","TCP","66","48412  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=4056187202 TSecr=1686262683"
"341","2.825894","192.168.123.24","192.168.123.34","TLSv1.3","769","Application Data"
"342","2.825921","192.168.123.34","192.168.123.24","TCP","66","48412  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=4056187202 TSecr=1686262683"
"345","3.694877","192.168.123.30","192.168.123.24","TCP","74","40400  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=564190995 TSecr=0 WS=128"
"346","3.694908","192.168.123.24","192.168.123.30","TCP","74","666  >  40400 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2438815 TSecr=564190995 WS=128"
"347","3.694933","192.168.123.30","192.168.123.24","TCP","66","40400  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=564190995 TSecr=2438815"
"348","3.695161","192.168.123.30","192.168.123.24","TLSv1.3","353","Client Hello"
"349","3.695230","192.168.123.24","192.168.123.30","TCP","66","666  >  40400 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2438816 TSecr=564190996"
"350","3.696311","192.168.123.24","192.168.123.30","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"351","3.696344","192.168.123.30","192.168.123.24","TCP","66","40400  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=564190997 TSecr=2438817"
"352","3.698366","192.168.123.30","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"353","3.698394","192.168.123.24","192.168.123.30","TCP","66","666  >  40400 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2438819 TSecr=564190999"
"354","3.698869","192.168.123.24","192.168.123.30","TLSv1.3","769","Application Data"
"355","3.698981","192.168.123.24","192.168.123.30","TLSv1.3","769","Application Data"
"356","3.699051","192.168.123.30","192.168.123.24","TCP","66","40400  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=564191000 TSecr=2438819"
"357","3.699070","192.168.123.30","192.168.123.24","TCP","66","40400  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=564191000 TSecr=2438819"
"360","3.774655","192.168.123.28","192.168.123.24","TCP","74","37754  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=917584410 TSecr=0 WS=128"
"361","3.774686","192.168.123.24","192.168.123.28","TCP","74","666  >  37754 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2093952864 TSecr=917584410 WS=128"
"362","3.774726","192.168.123.28","192.168.123.24","TCP","66","37754  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=917584410 TSecr=2093952864"
"363","3.774960","192.168.123.28","192.168.123.24","TLSv1.3","353","Client Hello"
"364","3.775056","192.168.123.24","192.168.123.28","TCP","66","666  >  37754 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2093952864 TSecr=917584410"
"365","3.775989","192.168.123.24","192.168.123.28","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"366","3.776030","192.168.123.28","192.168.123.24","TCP","66","37754  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=917584411 TSecr=2093952865"
"367","3.778401","192.168.123.28","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"368","3.778427","192.168.123.24","192.168.123.28","TCP","66","666  >  37754 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2093952868 TSecr=917584414"
"369","3.778871","192.168.123.24","192.168.123.28","TLSv1.3","769","Application Data"
"370","3.778997","192.168.123.24","192.168.123.28","TLSv1.3","769","Application Data"
"371","3.779064","192.168.123.28","192.168.123.24","TCP","66","37754  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=917584415 TSecr=2093952868"
"372","3.779082","192.168.123.28","192.168.123.24","TCP","66","37754  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=917584415 TSecr=2093952868"
"375","3.785619","192.168.123.41","192.168.123.24","TCP","74","36628  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3261962898 TSecr=0 WS=128"
"376","3.785643","192.168.123.24","192.168.123.41","TCP","74","666  >  36628 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3379195382 TSecr=3261962898 WS=128"
"377","3.785664","192.168.123.41","192.168.123.24","TCP","66","36628  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3261962898 TSecr=3379195382"
"378","3.785898","192.168.123.41","192.168.123.24","TLSv1.3","353","Client Hello"
"379","3.785974","192.168.123.24","192.168.123.41","TCP","66","666  >  36628 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3379195382 TSecr=3261962898"
"380","3.787304","192.168.123.24","192.168.123.41","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"381","3.787332","192.168.123.41","192.168.123.24","TCP","66","36628  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3261962900 TSecr=3379195384"
"382","3.793638","192.168.123.41","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"383","3.793672","192.168.123.24","192.168.123.41","TCP","66","666  >  36628 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3379195390 TSecr=3261962906"
"384","3.794270","192.168.123.24","192.168.123.41","TLSv1.3","769","Application Data"
"385","3.794360","192.168.123.41","192.168.123.24","TCP","66","36628  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3261962907 TSecr=3379195391"
"386","3.794388","192.168.123.24","192.168.123.41","TLSv1.3","769","Application Data"
"387","3.794406","192.168.123.41","192.168.123.24","TCP","66","36628  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3261962907 TSecr=3379195391"
"390","3.798887","192.168.123.13","192.168.123.24","TCP","74","33484  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3009107737 TSecr=0 WS=128"
"391","3.798930","192.168.123.24","192.168.123.13","TCP","74","666  >  33484 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1052228198 TSecr=3009107737 WS=128"
"392","3.798967","192.168.123.13","192.168.123.24","TCP","66","33484  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3009107737 TSecr=1052228198"
"393","3.799321","192.168.123.13","192.168.123.24","TLSv1.3","353","Client Hello"
"394","3.799406","192.168.123.24","192.168.123.13","TCP","66","666  >  33484 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1052228199 TSecr=3009107738"
"395","3.800356","192.168.123.24","192.168.123.13","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"396","3.800387","192.168.123.13","192.168.123.24","TCP","66","33484  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3009107739 TSecr=1052228200"
"397","3.801516","192.168.123.13","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"398","3.801543","192.168.123.24","192.168.123.13","TCP","66","666  >  33484 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1052228201 TSecr=3009107740"
"399","3.802179","192.168.123.24","192.168.123.13","TLSv1.3","769","Application Data"
"400","3.802215","192.168.123.13","192.168.123.24","TCP","66","33484  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3009107741 TSecr=1052228202"
"401","3.802390","192.168.123.24","192.168.123.13","TLSv1.3","769","Application Data"
"402","3.802414","192.168.123.13","192.168.123.24","TCP","66","33484  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3009107741 TSecr=1052228202"
"405","3.804122","192.168.123.32","192.168.123.24","TCP","74","59878  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=347979635 TSecr=0 WS=128"
"406","3.804152","192.168.123.24","192.168.123.32","TCP","74","666  >  59878 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4271713941 TSecr=347979635 WS=128"
"407","3.804177","192.168.123.32","192.168.123.24","TCP","66","59878  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=347979636 TSecr=4271713941"
"408","3.804395","192.168.123.32","192.168.123.24","TLSv1.3","353","Client Hello"
"409","3.804478","192.168.123.24","192.168.123.32","TCP","66","666  >  59878 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4271713941 TSecr=347979636"
"410","3.805265","192.168.123.24","192.168.123.32","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"411","3.805295","192.168.123.32","192.168.123.24","TCP","66","59878  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=347979637 TSecr=4271713942"
"414","3.806874","192.168.123.40","192.168.123.24","TCP","74","59022  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1341744085 TSecr=0 WS=128"
"415","3.806901","192.168.123.24","192.168.123.40","TCP","74","666  >  59022 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1747358998 TSecr=1341744085 WS=128"
"416","3.806925","192.168.123.40","192.168.123.24","TCP","66","59022  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1341744085 TSecr=1747358998"
"417","3.807180","192.168.123.40","192.168.123.24","TLSv1.3","353","Client Hello"
"418","3.807269","192.168.123.24","192.168.123.40","TCP","66","666  >  59022 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1747358999 TSecr=1341744086"
"419","3.808071","192.168.123.24","192.168.123.40","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"420","3.808097","192.168.123.40","192.168.123.24","TCP","66","59022  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1341744087 TSecr=1747359000"
"421","3.809401","192.168.123.32","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"422","3.809442","192.168.123.24","192.168.123.32","TCP","66","666  >  59878 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4271713946 TSecr=347979641"
"423","3.809811","192.168.123.40","192.168.123.24","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"424","3.809859","192.168.123.24","192.168.123.40","TCP","66","666  >  59022 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1747359001 TSecr=1341744088"
"425","3.810079","192.168.123.24","192.168.123.32","TLSv1.3","769","Application Data"
"426","3.810230","192.168.123.24","192.168.123.32","TLSv1.3","769","Application Data"
"427","3.810354","192.168.123.32","192.168.123.24","TCP","66","59878  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=347979642 TSecr=4271713947"
"428","3.810384","192.168.123.32","192.168.123.24","TCP","66","59878  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=347979642 TSecr=4271713947"
"429","3.810441","192.168.123.24","192.168.123.40","TLSv1.3","769","Application Data"
"430","3.810605","192.168.123.24","192.168.123.40","TLSv1.3","769","Application Data"
"431","3.810865","192.168.123.40","192.168.123.24","TCP","66","59022  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1341744089 TSecr=1747359002"
"432","3.810888","192.168.123.40","192.168.123.24","TCP","66","59022  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1341744089 TSecr=1747359002"
"435","3.815386","192.168.123.19","192.168.123.24","TCP","74","37290  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2973157122 TSecr=0 WS=128"
"436","3.815417","192.168.123.24","192.168.123.19","TCP","74","666  >  37290 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2038862520 TSecr=2973157122 WS=128"
"437","3.815443","192.168.123.19","192.168.123.24","TCP","66","37290  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2973157123 TSecr=2038862520"
"438","3.815678","192.168.123.19","192.168.123.24","TLSv1.3","353","Client Hello"
"439","3.815744","192.168.123.24","192.168.123.19","TCP","66","666  >  37290 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2038862520 TSecr=2973157123"
"440","3.816837","192.168.123.24","192.168.123.19","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
