"No.","Time","Source","Destination","Protocol","Length","Info"
"227","4.072647","192.168.123.28","192.168.123.16","TCP","66","666  >  34002 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2510116910 TSecr=101523809"
"228","4.073069","192.168.123.28","192.168.123.16","TLSv1.3","769","Application Data"
"229","4.073098","192.168.123.16","192.168.123.28","TCP","66","34002  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=101523809 TSecr=2510116910"
"230","4.073206","192.168.123.28","192.168.123.16","TLSv1.3","769","Application Data"
"231","4.073224","192.168.123.16","192.168.123.28","TCP","66","34002  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=101523810 TSecr=2510116910"
"232","4.074310","192.168.123.12","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"233","4.074354","192.168.123.28","192.168.123.12","TCP","66","666  >  55916 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2382910974 TSecr=1238083742"
"234","4.075009","192.168.123.28","192.168.123.12","TLSv1.3","769","Application Data"
"235","4.075169","192.168.123.28","192.168.123.12","TLSv1.3","769","Application Data"
"236","4.075259","192.168.123.12","192.168.123.28","TCP","66","55916  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1238083743 TSecr=2382910974"
"237","4.075291","192.168.123.12","192.168.123.28","TCP","66","55916  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1238083743 TSecr=2382910974"
"240","4.081010","192.168.123.19","192.168.123.28","TCP","74","43012  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3104679682 TSecr=0 WS=128"
"241","4.081045","192.168.123.28","192.168.123.19","TCP","74","666  >  43012 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2083705745 TSecr=3104679682 WS=128"
"242","4.081073","192.168.123.19","192.168.123.28","TCP","66","43012  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3104679682 TSecr=2083705745"
"243","4.081315","192.168.123.19","192.168.123.28","TLSv1.3","353","Client Hello"
"244","4.081377","192.168.123.28","192.168.123.19","TCP","66","666  >  43012 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2083705746 TSecr=3104679683"
"245","4.082179","192.168.123.28","192.168.123.19","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"246","4.082211","192.168.123.19","192.168.123.28","TCP","66","43012  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3104679683 TSecr=2083705746"
"249","4.083395","192.168.123.56","192.168.123.28","TCP","74","48298  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1655590508 TSecr=0 WS=128"
"250","4.083429","192.168.123.28","192.168.123.56","TCP","74","666  >  48298 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4132845839 TSecr=1655590508 WS=128"
"251","4.083467","192.168.123.56","192.168.123.28","TCP","66","48298  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1655590509 TSecr=4132845839"
"252","4.083768","192.168.123.56","192.168.123.28","TLSv1.3","353","Client Hello"
"253","4.083848","192.168.123.28","192.168.123.56","TCP","66","666  >  48298 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4132845839 TSecr=1655590509"
"254","4.084712","192.168.123.28","192.168.123.56","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"255","4.084756","192.168.123.56","192.168.123.28","TCP","66","48298  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1655590510 TSecr=4132845840"
"256","4.085200","192.168.123.19","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"257","4.085232","192.168.123.28","192.168.123.19","TCP","66","666  >  43012 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2083705750 TSecr=3104679686"
"259","4.085647","192.168.123.28","192.168.123.19","TLSv1.3","769","Application Data"
"260","4.085687","192.168.123.19","192.168.123.28","TCP","66","43012  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3104679687 TSecr=2083705750"
"262","4.085756","192.168.123.37","192.168.123.28","TCP","74","40222  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1482295457 TSecr=0 WS=128"
"263","4.085789","192.168.123.28","192.168.123.37","TCP","74","666  >  40222 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1189605495 TSecr=1482295457 WS=128"
"264","4.085815","192.168.123.37","192.168.123.28","TCP","66","40222  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1482295457 TSecr=1189605495"
"265","4.085835","192.168.123.28","192.168.123.19","TLSv1.3","769","Application Data"
"266","4.085855","192.168.123.19","192.168.123.28","TCP","66","43012  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3104679687 TSecr=2083705750"
"267","4.085860","192.168.123.56","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"268","4.085891","192.168.123.28","192.168.123.56","TCP","66","666  >  48298 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4132845841 TSecr=1655590511"
"269","4.086002","192.168.123.37","192.168.123.28","TLSv1.3","353","Client Hello"
"270","4.086057","192.168.123.28","192.168.123.37","TCP","66","666  >  40222 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1189605495 TSecr=1482295457"
"271","4.086311","192.168.123.28","192.168.123.56","TLSv1.3","769","Application Data"
"272","4.086417","192.168.123.28","192.168.123.56","TLSv1.3","769","Application Data"
"273","4.086490","192.168.123.56","192.168.123.28","TCP","66","48298  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1655590512 TSecr=4132845842"
"274","4.086514","192.168.123.56","192.168.123.28","TCP","66","48298  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1655590512 TSecr=4132845842"
"275","4.086834","192.168.123.28","192.168.123.37","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"276","4.086869","192.168.123.37","192.168.123.28","TCP","66","40222  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1482295458 TSecr=1189605496"
"279","4.089307","192.168.123.26","192.168.123.28","TCP","74","53862  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=491320536 TSecr=0 WS=128"
"280","4.089369","192.168.123.28","192.168.123.26","TCP","74","666  >  53862 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1998626480 TSecr=491320536 WS=128"
"281","4.089409","192.168.123.26","192.168.123.28","TCP","66","53862  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=491320537 TSecr=1998626480"
"282","4.089730","192.168.123.26","192.168.123.28","TLSv1.3","353","Client Hello"
"283","4.089832","192.168.123.28","192.168.123.26","TCP","66","666  >  53862 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1998626480 TSecr=491320537"
"284","4.090583","192.168.123.28","192.168.123.26","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"285","4.090617","192.168.123.26","192.168.123.28","TCP","66","53862  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=491320538 TSecr=1998626481"
"288","4.093455","192.168.123.43","192.168.123.28","TCP","74","52184  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3909254556 TSecr=0 WS=128"
"289","4.093526","192.168.123.28","192.168.123.43","TCP","74","666  >  52184 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3938116253 TSecr=3909254556 WS=128"
"290","4.093561","192.168.123.43","192.168.123.28","TCP","66","52184  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3909254557 TSecr=3938116253"
"291","4.093830","192.168.123.43","192.168.123.28","TLSv1.3","353","Client Hello"
"292","4.093937","192.168.123.28","192.168.123.43","TCP","66","666  >  52184 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3938116253 TSecr=3909254557"
"293","4.094051","192.168.123.37","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"294","4.094082","192.168.123.28","192.168.123.37","TCP","66","666  >  40222 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1189605503 TSecr=1482295465"
"295","4.094709","192.168.123.28","192.168.123.37","TLSv1.3","769","Application Data"
"296","4.094738","192.168.123.37","192.168.123.28","TCP","66","40222  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1482295466 TSecr=1189605504"
"297","4.094745","192.168.123.28","192.168.123.43","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"298","4.094779","192.168.123.43","192.168.123.28","TCP","66","52184  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3909254558 TSecr=3938116254"
"299","4.094852","192.168.123.28","192.168.123.37","TLSv1.3","769","Application Data"
"300","4.094873","192.168.123.37","192.168.123.28","TCP","66","40222  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1482295466 TSecr=1189605504"
"301","4.097483","192.168.123.43","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"302","4.097512","192.168.123.28","192.168.123.43","TCP","66","666  >  52184 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3938116257 TSecr=3909254561"
"303","4.097777","192.168.123.26","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"304","4.097807","192.168.123.28","192.168.123.26","TCP","66","666  >  53862 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1998626488 TSecr=491320545"
"305","4.098100","192.168.123.28","192.168.123.43","TLSv1.3","769","Application Data"
"306","4.098160","192.168.123.43","192.168.123.28","TCP","66","52184  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3909254561 TSecr=3938116257"
"307","4.098269","192.168.123.28","192.168.123.26","TLSv1.3","769","Application Data"
"308","4.098271","192.168.123.28","192.168.123.43","TLSv1.3","769","Application Data"
"309","4.098290","192.168.123.43","192.168.123.28","TCP","66","52184  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3909254562 TSecr=3938116258"
"310","4.098376","192.168.123.28","192.168.123.26","TLSv1.3","769","Application Data"
"311","4.098381","192.168.123.26","192.168.123.28","TCP","66","53862  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=491320546 TSecr=1998626489"
"312","4.098406","192.168.123.26","192.168.123.28","TCP","66","53862  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=491320546 TSecr=1998626489"
"315","4.105283","192.168.123.45","192.168.123.28","TCP","74","37830  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1982197993 TSecr=0 WS=128"
"316","4.105329","192.168.123.28","192.168.123.45","TCP","74","666  >  37830 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1610565203 TSecr=1982197993 WS=128"
"317","4.105364","192.168.123.45","192.168.123.28","TCP","66","37830  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1982197994 TSecr=1610565203"
"319","4.105578","192.168.123.45","192.168.123.28","TLSv1.3","353","Client Hello"
"320","4.105637","192.168.123.28","192.168.123.45","TCP","66","666  >  37830 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1610565203 TSecr=1982197994"
"322","4.105816","192.168.123.30","192.168.123.28","TCP","74","50018  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=483393323 TSecr=0 WS=128"
"323","4.105847","192.168.123.28","192.168.123.30","TCP","74","666  >  50018 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2978466955 TSecr=483393323 WS=128"
"324","4.105876","192.168.123.30","192.168.123.28","TCP","66","50018  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=483393323 TSecr=2978466955"
"325","4.106074","192.168.123.30","192.168.123.28","TLSv1.3","353","Client Hello"
"326","4.106130","192.168.123.28","192.168.123.30","TCP","66","666  >  50018 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2978466955 TSecr=483393323"
"327","4.106584","192.168.123.28","192.168.123.45","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"328","4.106637","192.168.123.45","192.168.123.28","TCP","66","37830  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1982197995 TSecr=1610565204"
"329","4.107146","192.168.123.28","192.168.123.30","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"330","4.107178","192.168.123.30","192.168.123.28","TCP","66","50018  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=483393324 TSecr=2978466956"
"331","4.108590","192.168.123.30","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"332","4.108619","192.168.123.28","192.168.123.30","TCP","66","666  >  50018 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2978466958 TSecr=483393326"
"333","4.109157","192.168.123.28","192.168.123.30","TLSv1.3","769","Application Data"
"334","4.109182","192.168.123.30","192.168.123.28","TCP","66","50018  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=483393326 TSecr=2978466958"
"335","4.109294","192.168.123.28","192.168.123.30","TLSv1.3","769","Application Data"
"336","4.109312","192.168.123.30","192.168.123.28","TCP","66","50018  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=483393327 TSecr=2978466959"
"337","4.111780","192.168.123.45","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"338","4.111811","192.168.123.28","192.168.123.45","TCP","66","666  >  37830 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1610565209 TSecr=1982198000"
"339","4.112266","192.168.123.28","192.168.123.45","TLSv1.3","769","Application Data"
"340","4.112359","192.168.123.28","192.168.123.45","TLSv1.3","769","Application Data"
"341","4.112440","192.168.123.45","192.168.123.28","TCP","66","37830  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1982198001 TSecr=1610565210"
"342","4.112460","192.168.123.45","192.168.123.28","TCP","66","37830  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1982198001 TSecr=1610565210"
"345","4.127637","192.168.123.22","192.168.123.28","TCP","74","41286  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4251472204 TSecr=0 WS=128"
"346","4.127690","192.168.123.28","192.168.123.22","TCP","74","666  >  41286 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=940596464 TSecr=4251472204 WS=128"
"347","4.127747","192.168.123.22","192.168.123.28","TCP","66","41286  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4251472205 TSecr=940596464"
"348","4.127987","192.168.123.22","192.168.123.28","TLSv1.3","353","Client Hello"
"349","4.128066","192.168.123.28","192.168.123.22","TCP","66","666  >  41286 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=940596464 TSecr=4251472205"
"350","4.128914","192.168.123.28","192.168.123.22","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"351","4.128946","192.168.123.22","192.168.123.28","TCP","66","41286  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4251472206 TSecr=940596465"
"352","4.136316","192.168.123.22","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"353","4.136347","192.168.123.28","192.168.123.22","TCP","66","666  >  41286 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=940596473 TSecr=4251472214"
"354","4.136832","192.168.123.28","192.168.123.22","TLSv1.3","769","Application Data"
"355","4.136932","192.168.123.28","192.168.123.22","TLSv1.3","769","Application Data"
"356","4.137004","192.168.123.22","192.168.123.28","TCP","66","41286  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4251472214 TSecr=940596473"
"357","4.137041","192.168.123.22","192.168.123.28","TCP","66","41286  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4251472214 TSecr=940596473"
"360","4.139497","192.168.123.41","192.168.123.28","TCP","74","37478  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=341013493 TSecr=0 WS=128"
"361","4.139531","192.168.123.28","192.168.123.41","TCP","74","666  >  37478 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=479713730 TSecr=341013493 WS=128"
"362","4.139559","192.168.123.41","192.168.123.28","TCP","66","37478  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=341013494 TSecr=479713730"
"363","4.139813","192.168.123.41","192.168.123.28","TLSv1.3","353","Client Hello"
"364","4.139888","192.168.123.28","192.168.123.41","TCP","66","666  >  37478 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=479713730 TSecr=341013494"
"365","4.140684","192.168.123.28","192.168.123.41","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"366","4.140717","192.168.123.41","192.168.123.28","TCP","66","37478  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=341013495 TSecr=479713731"
"368","4.142220","192.168.123.41","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"369","4.142248","192.168.123.28","192.168.123.41","TCP","66","666  >  37478 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=479713733 TSecr=341013496"
"371","4.142517","192.168.123.54","192.168.123.28","TCP","74","39334  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=653787024 TSecr=0 WS=128"
"372","4.142550","192.168.123.28","192.168.123.54","TCP","74","666  >  39334 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2091510711 TSecr=653787024 WS=128"
"373","4.142578","192.168.123.54","192.168.123.28","TCP","66","39334  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=653787025 TSecr=2091510711"
"374","4.142806","192.168.123.28","192.168.123.41","TLSv1.3","769","Application Data"
"375","4.142813","192.168.123.54","192.168.123.28","TLSv1.3","353","Client Hello"
"376","4.142844","192.168.123.41","192.168.123.28","TCP","66","37478  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=341013497 TSecr=479713733"
"377","4.142871","192.168.123.28","192.168.123.54","TCP","66","666  >  39334 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2091510711 TSecr=653787025"
"378","4.142957","192.168.123.28","192.168.123.41","TLSv1.3","769","Application Data"
"379","4.142976","192.168.123.41","192.168.123.28","TCP","66","37478  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=341013497 TSecr=479713733"
"380","4.143981","192.168.123.28","192.168.123.54","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"381","4.144009","192.168.123.54","192.168.123.28","TCP","66","39334  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=653787026 TSecr=2091510712"
"382","4.145145","192.168.123.54","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"383","4.145172","192.168.123.28","192.168.123.54","TCP","66","666  >  39334 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2091510713 TSecr=653787027"
"384","4.145641","192.168.123.28","192.168.123.54","TLSv1.3","769","Application Data"
"385","4.145678","192.168.123.54","192.168.123.28","TCP","66","39334  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=653787028 TSecr=2091510714"
"386","4.145846","192.168.123.28","192.168.123.54","TLSv1.3","769","Application Data"
"387","4.145866","192.168.123.54","192.168.123.28","TCP","66","39334  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=653787028 TSecr=2091510714"
"392","5.547723","192.168.123.52","192.168.123.28","TCP","74","35636  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3186390257 TSecr=0 WS=128"
"393","5.547771","192.168.123.28","192.168.123.52","TCP","74","666  >  35636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1115394781 TSecr=3186390257 WS=128"
"394","5.547811","192.168.123.52","192.168.123.28","TCP","66","35636  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3186390258 TSecr=1115394781"
"395","5.548125","192.168.123.52","192.168.123.28","TLSv1.3","353","Client Hello"
"396","5.548197","192.168.123.28","192.168.123.52","TCP","66","666  >  35636 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1115394781 TSecr=3186390258"
"397","5.549431","192.168.123.28","192.168.123.52","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"398","5.549475","192.168.123.52","192.168.123.28","TCP","66","35636  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3186390260 TSecr=1115394783"
"399","5.556458","192.168.123.52","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"400","5.556490","192.168.123.28","192.168.123.52","TCP","66","666  >  35636 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1115394790 TSecr=3186390267"
"401","5.557069","192.168.123.28","192.168.123.52","TLSv1.3","769","Application Data"
"402","5.557099","192.168.123.52","192.168.123.28","TCP","66","35636  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3186390267 TSecr=1115394790"
"403","5.557210","192.168.123.28","192.168.123.52","TLSv1.3","769","Application Data"
"404","5.557229","192.168.123.52","192.168.123.28","TCP","66","35636  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3186390268 TSecr=1115394791"
"407","5.662908","192.168.123.18","192.168.123.28","TCP","74","46192  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3913838192 TSecr=0 WS=128"
"408","5.662983","192.168.123.28","192.168.123.18","TCP","74","666  >  46192 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3980978184 TSecr=3913838192 WS=128"
"409","5.663011","192.168.123.18","192.168.123.28","TCP","66","46192  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3913838193 TSecr=3980978184"
"410","5.663267","192.168.123.18","192.168.123.28","TLSv1.3","353","Client Hello"
"411","5.663366","192.168.123.28","192.168.123.18","TCP","66","666  >  46192 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3980978185 TSecr=3913838194"
"412","5.664261","192.168.123.28","192.168.123.18","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"413","5.664292","192.168.123.18","192.168.123.28","TCP","66","46192  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3913838195 TSecr=3980978186"
"414","5.666826","192.168.123.18","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"415","5.666859","192.168.123.28","192.168.123.18","TCP","66","666  >  46192 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3980978188 TSecr=3913838197"
"416","5.667347","192.168.123.28","192.168.123.18","TLSv1.3","769","Application Data"
"417","5.667450","192.168.123.28","192.168.123.18","TLSv1.3","769","Application Data"
"418","5.667522","192.168.123.18","192.168.123.28","TCP","66","46192  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3913838198 TSecr=3980978189"
"419","5.667546","192.168.123.18","192.168.123.28","TCP","66","46192  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=3913838198 TSecr=3980978189"
"422","5.772339","192.168.123.36","192.168.123.28","TCP","74","36780  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1107246585 TSecr=0 WS=128"
"423","5.772373","192.168.123.28","192.168.123.36","TCP","74","666  >  36780 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3166796511 TSecr=1107246585 WS=128"
"424","5.772400","192.168.123.36","192.168.123.28","TCP","66","36780  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1107246586 TSecr=3166796511"
"425","5.772649","192.168.123.36","192.168.123.28","TLSv1.3","353","Client Hello"
"426","5.772721","192.168.123.28","192.168.123.36","TCP","66","666  >  36780 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3166796511 TSecr=1107246586"
"427","5.774240","192.168.123.28","192.168.123.36","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"428","5.774278","192.168.123.36","192.168.123.28","TCP","66","36780  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1107246588 TSecr=3166796513"
"429","5.776374","192.168.123.36","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"430","5.776413","192.168.123.28","192.168.123.36","TCP","66","666  >  36780 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3166796515 TSecr=1107246590"
"431","5.776894","192.168.123.28","192.168.123.36","TLSv1.3","769","Application Data"
"432","5.776929","192.168.123.36","192.168.123.28","TCP","66","36780  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1107246590 TSecr=3166796515"
"433","5.777055","192.168.123.28","192.168.123.36","TLSv1.3","769","Application Data"
"434","5.777075","192.168.123.36","192.168.123.28","TCP","66","36780  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1107246590 TSecr=3166796515"
"437","5.786103","192.168.123.4","192.168.123.28","TCP","74","41166  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1608132134 TSecr=0 WS=128"
"438","5.786137","192.168.123.28","192.168.123.4","TCP","74","666  >  41166 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3304825463 TSecr=1608132134 WS=128"
"439","5.786164","192.168.123.4","192.168.123.28","TCP","66","41166  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1608132134 TSecr=3304825463"
"440","5.786396","192.168.123.4","192.168.123.28","TLSv1.3","353","Client Hello"
"441","5.786467","192.168.123.28","192.168.123.4","TCP","66","666  >  41166 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3304825464 TSecr=1608132135"
"442","5.787383","192.168.123.28","192.168.123.4","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
