"No.","Time","Source","Destination","Protocol","Length","Info"
"2240","37.259334","10.0.1.200","10.0.1.42","TCP","66","45182  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=3370746703 TSecr=675333898"
"2241","37.259730","10.0.1.200","10.0.1.49","TCP","74","40914  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=92548204 TSecr=0 WS=128"
"2242","37.259797","10.0.1.49","10.0.1.200","TCP","74","830  >  40914 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3346768866 TSecr=92548204 WS=128"
"2243","37.259811","10.0.1.200","10.0.1.49","TCP","66","40914  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=92548205 TSecr=3346768866"
"2244","37.260281","10.0.1.49","10.0.1.200","TCP","88","830  >  40914 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=3346768866 TSecr=92548205"
"2245","37.260298","10.0.1.200","10.0.1.49","TCP","66","40914  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=92548205 TSecr=3346768866"
"2246","37.261429","10.0.1.200","10.0.1.56","TCP","74","60796  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1346307304 TSecr=0 WS=128"
"2247","37.261515","10.0.1.56","10.0.1.200","TCP","74","830  >  60796 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1412969881 TSecr=1346307304 WS=128"
"2248","37.261533","10.0.1.200","10.0.1.56","TCP","66","60796  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1346307304 TSecr=1412969881"
"2249","37.262027","10.0.1.56","10.0.1.200","TCP","88","830  >  60796 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=1412969882 TSecr=1346307304"
"2250","37.262040","10.0.1.200","10.0.1.56","TCP","66","60796  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=1346307305 TSecr=1412969882"
"2251","37.262532","10.0.1.200","10.0.1.47","TCP","74","37882  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4160178430 TSecr=0 WS=128"
"2252","37.262612","10.0.1.47","10.0.1.200","TCP","74","830  >  37882 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1465424342 TSecr=4160178430 WS=128"
"2253","37.262629","10.0.1.200","10.0.1.47","TCP","66","37882  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4160178430 TSecr=1465424342"
"2254","37.263171","10.0.1.47","10.0.1.200","TCP","88","830  >  37882 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=1465424343 TSecr=4160178430"
"2255","37.263185","10.0.1.200","10.0.1.47","TCP","66","37882  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=4160178431 TSecr=1465424343"
"2256","37.263432","10.0.1.200","10.0.1.31","TCP","74","39470  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2954768409 TSecr=0 WS=128"
"2257","37.263525","10.0.1.31","10.0.1.200","TCP","74","830  >  39470 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3619158593 TSecr=2954768409 WS=128"
"2258","37.263545","10.0.1.200","10.0.1.31","TCP","66","39470  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2954768409 TSecr=3619158593"
"2259","37.263861","10.0.1.200","10.0.1.45","TCP","74","34896  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2782540686 TSecr=0 WS=128"
"2260","37.263933","10.0.1.45","10.0.1.200","TCP","74","830  >  34896 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2745544808 TSecr=2782540686 WS=128"
"2261","37.263952","10.0.1.200","10.0.1.45","TCP","66","34896  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2782540686 TSecr=2745544808"
"2262","37.264099","10.0.1.31","10.0.1.200","TCP","88","830  >  39470 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=3619158594 TSecr=2954768409"
